text,date
RT @Northst18363337: Gold - Positioning itself for the next move taking it above $1700 #gold #silver #preciousmetals #GDX #GDXJ #HUI #busin…,2020/4/9 13:09
"Fill in the blank...

Lions, Tigers and Bears oh my...
Jobs, Stimulus and _______ oh my?  

$SPY $QQQ $DIS $GS $VIX",2020/4/9 13:09
RT @RedDogT3: $spx thoughts post 8:30 numbers https://t.co/PdfzZHiY9O,2020/4/9 13:09
Isn’t there still GAPS to fill? GAPS ALWAYS FILL!! BUY PUTS SELL CALLS BUY $SQQQ TO HEDGE $TSLA $SQ $TWTR $FB $AMZN $BTC $GBTC $WMT $GOOGL $spy $qqq https://t.co/wjzMiYFNTy,2020/4/9 13:09
#SP500 futures now +140pts since our yesterday note https://t.co/8XiVtfdC6K,2020/4/9 13:09
$spx thoughts post 8:30 numbers https://t.co/PdfzZHiY9O,2020/4/9 13:09
Looking at a day trade on $AAPL. Needs to close over 270 (200 MA). Looking at a 5minute chart for entry on a APR 17 265 or 270 call. Goal is to be on the sidelines for this long weekend. Too much can happen!,2020/4/9 13:09
"Good morning!

$SPX up 40 pts after unemployment #'s out.. let's see if it breaks through 2800 next

$AMZN now above the 2050 level, let's see if it can push towards 2100.. Earnings coming up on April 23rd

$SHOP at 426... it can move to 450 if it breaks above 437

Good luck!",2020/4/9 13:09
"Well,   indexes High high !

Shorts need to cover !

$SPY $DIA $QQQ $AAPL $MSFT $DXCM $EW $ZM $TER $DOCU $PODD $AMD $RMD $RNG $TDOC $XLU $XLV $NAIL .. https://t.co/zaSLe47sTd",2020/4/9 13:09
"🤣🤣😅😅🚀🚀📈📈🤑🤑

$DOW $SPX $FTSE $CAC https://t.co/TFp22Rqoa8 https://t.co/ivzALjTZsR",2020/4/9 13:09
Fed announces plans to offer 100 free $UBER rides and 2000 $GRUB deliveries annually. Will also offer $AMZN Prime for the next decade and $NFLX subscription for the next year. Also giving out free $AAPL iPhones on a first come first serve basis. All of this will be paid back.,2020/4/9 13:09
$PFE ok the Fed has given the energy to start the  🧗‍♀️to the mid $40s early.  the Fed pumpef the engine with so much nitro it could run faster than a dragster so $50 could happen if Pfizer starts to put out news such as ... https://t.co/zZK3sKAqIn,2020/4/9 13:09
RT @quakes99: Perfect #uranium storm brewing... 😷🚫⚛️⛏️🐂🌀🔥🚀 #U3O8 #nuclear #mining #investing #stocks #SupplyShock  https://t.co/jS4ss3yeuX,2020/4/9 13:09
"$DAX $SPX @Chinavirus  WASTE OF MONEY

VIRUS problem still not resolved,
Interesting, politicians are so stupid.

Most MED field experience people with RM skills Know!",2020/4/9 13:08
Dot com bubble. Housing bubble. Fed bubble? $btc $xrp $spx,2020/4/9 13:08
RT @thechartist: The $SPX recovering extremely well. Resistance zone above. https://t.co/9rrCg7GwB1,2020/4/9 13:08
"For Q1,’20, U.S. dividend rate declined $5.5 billion compared to a gain of $11.8 billion in Q1,19;  first quarterly decline since Q2,'09’s $4.9 billion and the worst since Q1,'09’s $43.8 billion decrease ($38.7B were in the $SPX, when big-banks and $GE cut their dividends)",2020/4/9 13:08
RT @SJD10304: Beyond impressed with momentum in the ratio of equal weight $SPX to cap weight $SPX to sound the alarm *before* each of the 3…,2020/4/9 13:08
"Reaction trades continue to work. Focus on wash out long and parabolic shorts
SR PLAN!
$DIS trend join
$BBBY squeeze plays
$RCL vwap base long/para short
$BA weakness or parabolic short
$NVDA weak open long

Market base. Patient and watch trend!",2020/4/9 13:08
"$SPX $BTC

It's obvious now what happens. Markets are manipulated to make you believe it's all good. Then another dump straight into your face.

6.6 Mio unemployment numbers from US and markets pump again.

They want you to believe that even bad news are good for the markets.",2020/4/9 13:08
RT @Northst18363337: Gold moving up #gold #silver #preciousmetals #GDX #GDXJ #HUI #business #finance #investments #stockmarket #fintwit #st…,2020/4/9 13:08
"RT @LanceRoberts: $JPM has stopped making Small #Business #Loans outside of those #guaranteed by the #Government. 
F.U.C.K. Y.O.U.
We baile…",2020/4/9 13:08
"RT @Paolo62103142: I recommend the safest Web Browser online - Brave Browser! Download here https://t.co/kYUr6Ztt7I

#trading #forex #bitco…",2020/4/9 13:08
$GHSI is in line for a big swing. #stocks #stockstobuy #maiways @ilovefunVP @MrZackMorris @TradeSmartStock @ACInvestorBlog https://t.co/ghq1hiJcC4,2020/4/9 13:08
RT @Northst18363337: Gold moving up #gold #silver #preciousmetals #GDX #GDXJ #HUI #business #finance #investments #stockmarket #fintwit #st…,2020/4/9 13:08
"RT @LanceRoberts: $JPM has stopped making Small #Business #Loans outside of those #guaranteed by the #Government. 
F.U.C.K. Y.O.U.
We baile…",2020/4/9 13:08
"RT @LanceRoberts: $JPM has stopped making Small #Business #Loans outside of those #guaranteed by the #Government. 
F.U.C.K. Y.O.U.
We baile…",2020/4/9 13:08
$GOOG need to break 1230 to see 1265 today,2020/4/9 13:08
"💰The #FED floods the money market again, and the #USA and #EU index rise sharply

-At last we will finish a week with profit...
$USD #WallStreet $SPX $DOW",2020/4/9 13:08
"Reminder : It's not Friday, but as we're closed tomorrow treat today as a Friday. Don't try to make your week today. $SPY $SPX #ES_F",2020/4/9 13:08
#FED #FederalReserve Throwing gasoline on the fire... smh $SPX $SPY $DJIA,2020/4/9 13:07
RT @Northst18363337: Gold moving up #gold #silver #preciousmetals #GDX #GDXJ #HUI #business #finance #investments #stockmarket #fintwit #st…,2020/4/9 13:07
$SPX shorts... $ES_F $SPY https://t.co/CqzhZK1naW https://t.co/Uzzy9ySP13,2020/4/9 13:07
"RT @KobeissiLetter: S&amp;P 500: We are in counter-trend rally #2 of this $SPX bear market. This is HEALTHY before another washout.

Approachin…",2020/4/9 13:07
"Yesterday day trades

$AAPL short -100@$265.16 (covered 100@$264.11) $105 $AAPL short -100@$265.75 (covered 100@$264.24) $151 $AAPL short -100@$266.42 (covered 100@$264.95) $146 $AAPL short -100@$267.21 (covered 100@$265.40) $181

Position $AAPL #short -530, break even @ $259.00",2020/4/9 13:07
"$AMZN - Above 2056.40 can see 2069.81 2095.63 below is 2030.58 2017.17 1991.35 

$TSLA - Needs above 565.35 above that room to 582.01 below is 549.34 532.68",2020/4/9 13:07
"RT @AdamMancini4: We're making our way to the 2780 zone in my $SPX chart - this is a good ""confluence"" of resistance - the 50% fib of the w…",2020/4/9 13:07
"$AAPL in rising channel. If moves up resistance around $270, $272, $275, and below $280ish. Support around $268 and $262ish. https://t.co/RtAJX3dIGd",2020/4/9 13:07
"RT @DeItaOne: VISA, MASTERCARD COULD RAISE SWIPE FEES ON MANY MERCHANTS, SOURCES SAY
$MA",2020/4/9 13:07
"@michaelsantoli Remarkably, 0% of S&amp;P500 stocks had a 14-day RSI above 70 at the close yesterday but ~45% had a 5-day RSI in overbought. Intermediate breadth still quite heavy looking at the Summation Index or % of $SPX above 200 day MA still below 20%. Still swimming against the ocean's current https://t.co/eKYWaM7L6u",2020/4/9 13:07
Some #races aren’t for the #swift but who can #stand the #test of #time. $JOM $MAR $CHEF $KPTI $PSX $BNTX $TSLA $WH $UAL $COP $IAC $AAPL $RTX $CVX $BLK $DHI $APA $OXY $CLR $PHM $RCL $WY $HES $WYNN $LUV $TDG $BC $DIS $HAL $EXPE $PRGO $DFS $ULTA $NEM $VLO $SYY $LVS $STT $ABBV $PNW https://t.co/I4IkszWsCm,2020/4/9 13:07
"$AMZN 2035 ✅ 2055 ✅ 2027, 2088, let’s see how strong she is today to close out the weekly chart. Gap close here at 2088 very possible! https://t.co/fE5fMWlXoI",2020/4/9 13:07
RT @ACInvestorBlog: $SPX 2811 is the next level to watch.......The more you short the more they shoot up. https://t.co/zkM7FMqDgI,2020/4/9 13:07
"Good morning traders! 

Trading by numbers™. Hey #Futures traders here some levels to WATCH today

$ES_F $SPX $SPY  
$NQ_F $NDX $QQQ 
$RTY_F $RUT $IWM 
$YM_F $DIA 
$GC_F  TRAILING 💰
$CL_F https://t.co/79nGlAKPdG",2020/4/9 13:07
"Watching: $TSG $OXY $DIS $BIG $XOP $CLR $AGNC $PENN $WYNN Long side.
#Trading #DayTrading #DayTrader #NASDAQ #NYSE #Investing #Stocks #StockMarket",2020/4/9 13:07
Concrete Elliott Wave Trading #SP500 $ES  $NDX $DJIA  $QQQ  #VOO day trading https://t.co/JryNcqoPgb https://t.co/86d6sgLSCH,2020/4/9 13:07
"Another 6 million unemployed, that deserves a market rally! $ccl $ba $cake $nke $dis $mfa $bby",2020/4/9 13:07
Federal Reserve actions today provide plenty of direct liquidity to the economy- a lot of free money across the board. This will help protect jobs and float some companies. Its impact on corporate earnings is not as direct. $SPX,2020/4/9 13:07
$VET on the way back to $5?   $BAC hits $24!!!,2020/4/9 13:06
"Another $2.3T from 🇺🇸 Fed $spy $spx 
Fed fires up another $2.3T of loans to keep credit flowing https://t.co/AIQtCbQnn3",2020/4/9 13:06
RT @Northst18363337: Gold moving up #gold #silver #preciousmetals #GDX #GDXJ #HUI #business #finance #investments #stockmarket #fintwit #st…,2020/4/9 13:06
RT @Northst18363337: Silver - Looks like it wants to move up towards the $20-$22 area #gold #silver #preciousmetals #GDX #GDXJ #HUI #busine…,2020/4/9 13:06
"RT @LanceRoberts: $JPM has stopped making Small #Business #Loans outside of those #guaranteed by the #Government. 
F.U.C.K. Y.O.U.
We baile…",2020/4/9 13:06
"Now this is an open I did NOT expect. How it can rally from here I have no idea, but as a snob once said, ""The market can do anything at any time"" #Stocks",2020/4/9 13:06
We're going to go out on a limb here. $SPX will go to ATHs and STAY THERE while 25% of America will rely on some form of a breadline. BURN IT DOWN. Everyone expects the market to go lower and the economy to bottom in Q2. Contrarian trade says neither happens. Bad econ = bullish,2020/4/9 13:06
RT @Proxy_Impact: Shareholders led by @ICCRonline wrote14 #BigPharma CEOs calling for collaborative efforts to fight against Covid-19. $ABB…,2020/4/9 13:05
"RT @leadlagreport: I think I might piss off some people here, but I think much of the short term rally is done. 

I don't like intermarket…",2020/4/9 13:05
"Date 9th April
Weekly expiry
Little negative day !!

200 points Gapup opening in Nifty

❌Nifty 8700 PE (21 - 8)
❌Reliance 1120 PE (48-43)

2nd half
✔️NIFTY HEDGE SELLING (340-300)

Members Profit /loss Screenshots attached !!

#NIFTY
#STOCKS https://t.co/NoMGMC7zeu",2020/4/9 13:05
"RT @TraderSara: $IBIO
iBio Expands COVID-19 Vaccine Collaboration to Include the Infectious Disease Research Institute
https://t.co/aCfO23i…",2020/4/9 13:05
$AAPL - Apple: Time For A Dividend Bump. https://t.co/Q3aRBp3ZPJ,2020/4/9 13:05
"Ouch! US unemployment rate could rise up to 17% in the coming months

#economy #stocks #Recession2020 #depression https://t.co/mndnnlRTMG",2020/4/9 13:05
"RT @ISABELNET_SA: 🇺🇸 Insider Buying Stock

Insiders are confident in an economic recovery and bought the dip in March
👉 https://t.co/sXs9VB…",2020/4/9 13:05
$AAPL $AAPL $AVGO - Apple's U.S. iPhone sales take hit - KeyBanc https://t.co/dGQ4GzyVkQ,2020/4/9 13:05
Stock Market Watchlist for 09 Apr 2020 $SPY $TSLA $SPCE $IQ $PTON $DIS #LearnToTrade #StockMarket #options #stocks https://t.co/CfeSw5bBT2,2020/4/9 13:05
RT @quakes99: Really enjoyed this #uranium fireside chat 🔥👤👥 with Justin @uraniuminsider fielding so many questions across the broad spectr…,2020/4/9 13:05
"Are you trading $USOIL on 125x leverage for the OPEC+ meeting ?

📈 Trade stocks, indexes, forex, commodities $SPY $AAPL $USOIL $GLD $BA on 50-500x leverage

 ✅ Use your crypto as collateral  $BTC $BCH $LTC $ETH $XRP (and now $USDT) 

 ➡➡ Start here https://t.co/ipvLtNkUjj https://t.co/isEQ6dTEIQ",2020/4/9 13:05
"#DayTrading #livestream featuring Benzinga Pro! With live audible alerts, squawk, real-time news, scanners and much more! 

#stocks #daytrade #stockmarket
https://t.co/ksIkeWVc8y",2020/4/9 13:05
"BREAKING: #Fed Unleashes Plan for Up to $2.3 Trillion in Muni, Business Aid
(so buy #Gold, solid #Stocks, pimp your home if your job is secure....) #QEForever #CoronaCrisis",2020/4/9 13:05
$AAPL - Apple: The Slowdown Is Not Fully Priced In. https://t.co/FBdoB1wKf8,2020/4/9 13:05
"Picture of power!

$TVIX $TSLA $SPY $AAPL $MSFT $AMZN $FB $NFLX $BA

are all standing up to be counted this morning!

#Stocks #GoodFriday #Love https://t.co/s1TK0IaABX",2020/4/9 13:05
"Virgin Galactic helps build coronavirus patient oxygen hoods 
#stocks #investing #wallstreet $SPCE 

https://t.co/6CWDd8SAxu",2020/4/9 13:05
"The first informative #App on Pivot Points.
Stock: $A
Last close:  (2020-04-08) ($ 76.69)
PIVOT POINT
-------------
R1: $ 78.33 
R2: $ 79.96
L1: $ 73.91
L2: $ 71.12
-------------
Download now, it's free!
https://t.co/lMYn5Ai2WY
#tradingview
#stocks
#stockstowatch",2020/4/9 13:05
"We're still looking for someone else who can beat our performances!
Try free for 7 days https://t.co/7sAfbFrPQS
$A
Signal: ** BUY **
Since: 2020-04-06 
Our performance: % 3.13
https://t.co/h2JmcTM8Wi
#trading
#stocks
#stockstowatch
#stockstotrade
$SPX https://t.co/q5TNl0Y3HM",2020/4/9 13:05
"RT @KobeissiLetter: S&amp;P 500: We are in counter-trend rally #2 of this $SPX bear market. This is HEALTHY before another washout.

Approachin…",2020/4/9 13:05
"Recent $AAPL technical alerts: Non-ADX 1,2,3,4 Bearish plus 8 more alerts... https://t.co/AQqRvx9Oi0",2020/4/9 13:05
Gold moving up #gold #silver #preciousmetals #GDX #GDXJ #HUI #business #finance #investments #stockmarket #fintwit #stockstotrade #stockstowatch #fintwit #stocks https://t.co/IMLnLaIVrE,2020/4/9 13:05
"Recent $XOM technical alerts: Non-ADX 1,2,3,4 Bearish plus 6 more alerts... https://t.co/wQMP4ASD4b",2020/4/9 13:05
Recent $DIS technical alerts: New Downtrend plus 3 more alerts... https://t.co/sW0N421P3N,2020/4/9 13:05
Recent $PFE technical alerts: 180 Bullish Setup plus 7 more alerts... https://t.co/m1j4kmv1rt,2020/4/9 13:05
"Equity Markets - 04/09/20 It will be interesting to see if yesterday's exuberance can translate into follow up gains with another 6.6 jobless claims in the US, global markets positive #stocks #markets 

@stanleychen0402 @gvalan @junjudapi @ProjectReaperPW @MommyTrades @dak970 https://t.co/7YPbgBYVcB",2020/4/9 13:05
"RT @OptionsHawk: $SPX 2 week candle nice view of how trend held from 2012 and 2016 lows, coming into major volume node resistance near 2820…",2020/4/9 13:04
"@NorthmanTrader If people did that, the scam might be exposed! Better just keep buying everything. We're going to the moon! No seriously, we're going to the moon! Straight up everyday! #DJIA #SPX500",2020/4/9 13:04
2785 is the 50% retrace from the lows. If we get above that we could move much higher here. Crazy $spx,2020/4/9 13:04
"Large unemployment claims and more Fed action announced....and the market hasn't even opened yet. 

I wonder if any of the #stocks on Lanny's watch list will be trading at the right price today

AT&amp;T $T
General Dynamics $GD
3M $MMM

#Stocks #COVID19 

https://t.co/5Xbp7ED9cF",2020/4/9 13:04
$SPX 2811 is the next level to watch.......The more you short the more they shoot up. https://t.co/zkM7FMqDgI,2020/4/9 13:04
"BCS Global Markets - BCS Index Alert: MSCI May SAIR Preview – Multiple changes; TRNFp – Exclusion risk: On 12 May, MSCI will announce the results of the Semi-Annual Index Review. Russia may see minor $155mn inflows as a result. TRNFp is… https://t.co/I2cfKly1am #equity #stocks",2020/4/9 13:04
"$002076 #CNLIGHT (A) Cnlight Co Ltd: 1 director sold: A director at Cnlight Co Ltd sold 1,336,000 shares at 2.520CNY and the significance rating of the trade was 56/100. Is that information sufficient for you to make an investment… https://t.co/JnYfA91F4C #equity #stocks",2020/4/9 13:04
"$5401 #Tropicana Corporation Tropicana Corporation Berhad: 1 director sold: A director at Tropicana Corporation Berhad sold 2,980,427 shares at 0.000MYR and the significance rating of the trade was 93/100. Is that information sufficient… https://t.co/xZ72BLKHA3 #equity #stocks",2020/4/9 13:04
"$MRK #Merck Co. Inc. MRK - Embedded Expectations Analysis - 2020 04 09: Merck &amp; Co., Inc. (MRK:USA) currently trades below corporate averages relative to UAFRS-based (Uniform) earnings, with a 14.9x Uniform P/E. At these levels, the… https://t.co/RQznzkTzGq #equity #stocks https://t.co/uYMpq241f6",2020/4/9 13:04
"$TMHC #Taylor Morrison Home II Corporation F1Q20 Operating Data Matched our Ests., Resetting our Outlook for COVID: | https://t.co/L3x6EJMdnk #equity #stocks https://t.co/EJE1bCrRrD",2020/4/9 13:04
THE BIG SHORT INCOMING - TYP NU? $SPX,2020/4/9 13:04
Dot com bubble. Housing bubble. Fed bubble? $spx $btc,2020/4/9 13:04
"RT @warrior16win: $HDii $ADGS 2 merger stock that can turn your account green ✅

$ADGS Liangjian Peng, Alvin Chau new directors on otcmarke…",2020/4/9 13:04
RPG the short $ZM bandwagon. You dummies underestimate money. Malware! Bad security! China! $GOOG bans! You people know what 2000% subscriber increase and 12% monetization means to PE? Silly pigs 🐽🐷,2020/4/9 13:04
$SPX $SPY $DJIA Americans are waking up... This is more then #COVIDー19. It is economic collapse.,2020/4/9 13:04
$BAC don't and can't fight the Fed,2020/4/9 13:04
"$spy $spx no one is talking about #jobless claims, 6,606K! I guess you can fix it with a flip of a button!",2020/4/9 13:04
"@GoLeftMassa Nice start &amp; I agree!👍 Depends on your individual. aims, but for me I’m looking for a mix of compounding returns &amp; dividend growth. My other US stocks include $JNJ, $PFE, $MMM, $V, $KMB, $FB, $PEP, $KO, $MCD, $PG, but I’d also include #ULVR &amp; #DGE in my hold forever list...",2020/4/9 13:04
"RT @TheStreet: Pfizer $PFE aims to test an early potential coronavirus treatment this summer, a news report said.  https://t.co/ni9EMVpzsx",2020/4/9 13:04
"RT @Lakshmi_888: #SPX $SPX #ES_F #Dow $NQ #NQ #NDX $RUT #DAX #FTSE $ES_F $QQQ $Dow 

Look at pink harmonic

Which level is it??

2 7 7 0

W…",2020/4/9 13:04
Thomson Reuters $TRI Price Target Cut to $70.00 https://t.co/c3SyqfvN8u #stocks,2020/4/9 13:04
"RT @LanceRoberts: $JPM has stopped making Small #Business #Loans outside of those #guaranteed by the #Government. 
F.U.C.K. Y.O.U.
We baile…",2020/4/9 13:04
$SPX futures up 1% on low holiday volume 🙄,2020/4/9 13:04
"So now we're all bulled up &amp; ready to go back to ATHs, just like January bc Fed just threw another kitchen sink at $SPX. Alrighty then. $SPY $QQQ $RUT
Because that worked so well the last time they did it. 🤷‍♂️",2020/4/9 13:04
"To paraphrase Margaret Thatcher, there is no such thing as society. There are only money flows. 

$SPY $SPX $TSLA $TSLAQ

@PlugInFUD @EpsilonTheory 

https://t.co/Km8vQ1RGHC https://t.co/QZeiGq4uwq",2020/4/9 13:03
"$btc wanted to dip and then the sp500 went up and Bitcoin shoot back up. So still correlated, but BTC will decouple soon and break down",2020/4/9 13:03
Premarket Insight 09-04-20 | The 2nd Reaction | $spy $aapl $zm $gild $tlt $gld $msft $nflx $amzn $uso $xle $ccl $mcd $wynn $wmt $sbux $dal $cost $play $dis https://t.co/9NdBw1hQUh,2020/4/9 13:03
"The Fed timed it perfectly this morning.  Final move towards 2800 is underway.  I'm lowering the technical objective to 2793-2820, based on the overnight high and the pre-open pullback.     

https://t.co/naEHEvRSqV

#SP500 #investing #Trading #stocks #StockMarket",2020/4/9 13:03
Really enjoyed this #uranium fireside chat 🔥👤👥 with Justin @uraniuminsider fielding so many questions across the broad spectrum of #uranium #stocks to #nuclear reactors.  Wish I could have figured out where the microphone button was... wanted to jump in. Maybe next time. 😉 https://t.co/EJma5vQ120,2020/4/9 13:03
ProShares Short S&amp;P500 $NYSEARCA:SH Shares Gap Down to $26.70 https://t.co/30BBwRglPd,2020/4/9 13:03
RT @ACInvestorBlog: $SPX Shorts please...... look at the chart and ..... https://t.co/7RXhlzmrwM,2020/4/9 13:03
"IMF throws her hat in, $$ for EU

$DAX $SPX",2020/4/9 13:03
$SPY $SPX $DJIA #FederalReserve pumping again... smh... when will they understand that the stock market is not the problem... yikes... this will not end well.,2020/4/9 13:03
$SPY and pre-market price.  We'll see how it progresses. #stocks https://t.co/qFH6ThPr2i,2020/4/9 13:03
"RT @Crypto____World: 🇿🇼ZIMBABWE🇿🇼

CRYPTO NEWS🌍

Government teams up with Apollo to launch national cryptocurrency🌍

#apollocurrency #crypt…",2020/4/9 13:03
"RT @YorkiePooMama: Been in these oil stocks for a few weeks now.  Hoping for some big long-term gains here and dividends.  Let's go!
$XOM $…",2020/4/9 13:03
"JOIN US ON THE #TELEGRAM 
Do you have any question regarding #stockmarket &amp; #stocks levels

Telegram Link below
https://t.co/UWADiefjMr

 #NIFTYFUTURE #Markets #stockmarketcrash #NIFTYFUTURE #investing",2020/4/9 13:02
Good morning! Jobless claims out and now $spy is back over yesterday’s high. Meeting with Powell is at 10 am est so maybe that could pump us some more. Market is strong it seems. $spx held 2700 overnight and is now at 2768.,2020/4/9 13:02
"RT @IamBitmannn: $LINK

Closed my shorts from $3.37 at $3.17.

Our short hit SL yesterday, but we bounced back will a killer short! 🤠

#Bit…",2020/4/9 13:02
Bot $SPX Apr 17 2960C premarket and up 50% in few minutes.  Just keep it!,2020/4/9 13:02
"Bears devastated 

$SPX $ES $SPY https://t.co/7hyvE81pky",2020/4/9 13:02
#DowJonesFutures crossed all  temp resistance but 23893 is hard resistance &amp; if cross this then fast uptrend is possible #DJIA  #INTRADAY #Trades  #Dow #dowfutures #Nifty #sgxnifty #sgx #stock #US30 #NIFTYFUTURE #dji  #DJIA #SPX500 https://t.co/a20NPdN6NY,2020/4/9 13:02
"Back in the QE3 days, all bad news was good news. Meant more stimulus from the FED. Everything was backwards. And good news was good news because that meant economy getting better. This is how twisted our world has become 

$SPX",2020/4/9 13:02
DJI Mavic Air 2 appears on the FCC's database https://t.co/Uo420DLWjk $AAPL https://t.co/UKJQBAdG1d,2020/4/9 13:02
$spy $gspc $aapl $nflx $goog $tsla GE sees profit 'materially below' but FCF 'near' prior expectations  https://t.co/95OpspEba2,2020/4/9 13:02
"RT @Trading212: Invest in 3000+ stocks for free.
£0 commissions, £0 fees.
Capital at risk.

#freeinvesting #trading212 #stocks #investing #…",2020/4/9 13:02
"RT @Lakshmi_888: #SPX $SPX #ES_F #Dow $NQ #NQ #NDX $RUT #DAX #FTSE $ES_F $QQQ $Dow 

SAME ZONE/LEVEL ie $spx 2770-ish

Posted over and over…",2020/4/9 13:02
"RT @LanceRoberts: $JPM has stopped making Small #Business #Loans outside of those #guaranteed by the #Government. 
F.U.C.K. Y.O.U.
We baile…",2020/4/9 13:02
"Oh, that's right. I forgot millions unemployed = bullish. Weird. $spy $spx $vix $qqq $dji",2020/4/9 13:02
"GM! – We are live on Youtube. Come watch our scanner and analysis. Maybe learn something new or tell us we're crazy for watching $BA $SPY $AAPL $MSFT $VXX $DIS $MU $USO $XOM today to trade 

Link to YT Live in scanners post! - D https://t.co/FlbYWIawv9 https://t.co/BR0ITSg3KS",2020/4/9 13:02
"RT @LanceRoberts: $JPM has stopped making Small #Business #Loans outside of those #guaranteed by the #Government. 
F.U.C.K. Y.O.U.
We baile…",2020/4/9 13:02
$UAL  $RCL  $BA  $DIS  $NFLX  options gappers and crappers https://t.co/VNqlhYrgal,2020/4/9 13:02
"Factors which underperformed the S&amp;P500 the most are mid &amp; small-caps, value, PE and spin-offs (YTD, relative performance) $CSD #stocks #markets #economy #investing #financialservices https://t.co/8BMs4pIGou",2020/4/9 13:02
Thanks for helping us keep it all in perspective @LPLResearch . #LPLAdvisors #investing #StockMarket #financial planning #StockMarketCrash2020 #SP500 #economy #investments #Loudoun #leesburg https://t.co/3HYYIrD8BA,2020/4/9 13:02
"Long Watches: $DIS, $BIG, $RTX, $TLSA, $CHEF, $AGNC! Short Watches: $COST, $WMT!!",2020/4/9 13:01
"RT @DeItaOne: SMALL BUSINESSES COULD BE HIT HARDEST BY SOME POTENTIAL FEE CHANGES, SOURCES SAY
$MA",2020/4/9 13:01
"'Once In A Decade' Opportunity To Buy 3 Durable REITs For Income

https://t.co/pFBkq6E3ha

#investing #investors #investment #NYSE #retirement #dividends #income #stocks @FXstreetNews #markets #WSJ #barronsonline #business @DailyFX @jimcramer @MadMoneyOnCNBC, @FXEmpirecom https://t.co/G8DMb9qL5u",2020/4/9 13:01
"I really trust Bill Gates efforts to battle the corona virus pandemic. After all, he’s been dealing with viruses since Windows 95. $MSFT https://t.co/dDW5vAzQpD",2020/4/9 13:01
"$spx  not sure what stokks will by end of day, but this FED shitt  is telling you main street is gonna be bad, real bad ;)",2020/4/9 13:01
"RT @CurrencyWar1: CONCERNING DIVERGENCE
$SPX tracked $USDCNH 1:1 recently. Question I've asked is whether China can hold the line and keep…",2020/4/9 13:01
RT @RedDogT3: So “you know who” said don’t buy stocks from 20% off highs down to 35% off highs.  Now at $spx 23%+ off lows some are saying…,2020/4/9 13:01
"RT @KobeissiLetter: S&amp;P 500: We are in counter-trend rally #2 of this $SPX bear market. This is HEALTHY before another washout.

Approachin…",2020/4/9 13:01
"Is there anything free like FlowAlgo out there for Stock Optionsthat can show trades in $GOOG and $BABA for example ? ▶https://t.co/E5Kq8QQ0Pl
#trading #investing #earnings",2020/4/9 13:01
"17 mil people out of work... Fed reminds the markets we're in QE For-ev-er
$SPY $SPX $DJIA $QQQ https://t.co/zaLJWQfi3k",2020/4/9 13:01
"In 1929 the government took a ""stand back and see what happens approach.""  This time, the government is being far more proactive. #stocks",2020/4/9 13:01
"Upcoming Economic Events for Today - Good Morning America
For more events and real-time market data go to https://t.co/v4SfoC16fg

#BetterTrader #BetterTraderEvents
#EURUSD #USDJPY #GOLD #OIL #SP500 #CL_f #NG_f #ES_f #NQ_f #NATGAS #WTI #SPX #trading #futures https://t.co/5OciJmgChO",2020/4/9 13:01
"RT @BioStocks: $PFE and $BNTX Announce Further Details on Collaboration to Accelerate Global #COVID19 Vaccine Development.

$BNTX to receiv…",2020/4/9 13:00
"Morning Note | Crude Oil, #OOTT, $CL_F, $USO, Gold, $GLD, $GC_F, SP500, $SPY, Volatility, $VIX #premarket #trading

https://t.co/wmxMsp3mRZ",2020/4/9 13:00
"RT @Lakshmi_888: #SPX $SPX #ES_F #Dow $NQ #NQ #NDX $RUT #DAX #FTSE $ES_F $QQQ $Dow 

Look at pink harmonic

Which level is it??

2 7 7 0

W…",2020/4/9 13:00
"RT @carlquintanilla: (WSJ) - Pfizer Inc. has found a promising but early potential coronavirus treatment, which the drugmaker aims to begin…",2020/4/9 13:00
"RT @LanceRoberts: $JPM has stopped making Small #Business #Loans outside of those #guaranteed by the #Government. 
F.U.C.K. Y.O.U.
We baile…",2020/4/9 13:00
"@elerianm Mohamed, 
You are right. It's the latter!
The SP500 volume was so low yesterday, one of the lowest for awhile, 3.3b over avg 5.4b.
The economy ""Stop"" will last longer than Fed can pump as long with so much!",2020/4/9 13:00
✅ Ask 🗣️ yourself this question right now please. By now can you see 👁️👁️ how time is more valuable than money. So why should you trade your time for money? 💸 $SPOT this opportunity and like us on $FB 💸https://t.co/JhvhcgYDvs https://t.co/V5bQ0yhdJQ,2020/4/9 13:00
"RT @HedgeFundTips: NASDAQ (top 30 weights) Earnings Estimates/Revisions  #Earnings #Estimates #Nasdaq #StockMarket #Technology
$QQQ
$MSFT
$…",2020/4/9 13:00
Now I’m assured we see The Plunge  #ndx $nq_f $spy $spx #oott,2020/4/9 13:00
"RT @TheStreet: Pfizer $PFE aims to test an early potential coronavirus treatment this summer, a news report said.  https://t.co/ni9EMVpzsx",2020/4/9 13:00
"RT @TopStockAlerts1: Facebook and Google Have Yet to Feel the Full Impact of the Advertising Collapse

$FB $GOOG

https://t.co/2rksAB510X",2020/4/9 13:00
